김은정,51,음성군,남,1911-07-09,user7394@daum.net,58.6,163.8
김성현,56,속초시,여,1913-05-25,user8874@daum.net,61.6,174.4
고영자,43,안양시,여,1921-02-10,user7801@google.com,65.7,160.4
성춘자,41,정선군,여,1956-05-25,user6829@daum.net,68.8,166.2
김민서,75,안양시 만안구,여,1941-05-11,user4205@daum.net,60.9,166.0
이정웅,39,보령시,여,1920-07-01,user5601@daum.net,69.5,159.8
이시우,68,부여군,남,1954-05-21,user8677@naver.com,68.9,169.5
배시우,43,안양시 동안구,남,1914-06-18,user3382@naver.com,67.1,168.4
김지우,57,수원시 장안구,여,1957-04-25,user9484@daum.net,52.8,176.0
이순자,31,남양주시,여,1916-08-12,user4812@google.com,57.4,178.4
박광수,76,고성군,여,1937-03-28,user3638@naver.com,78.1,178.7
장지후,74,수원시 팔달구,여,1908-11-30,user4218@daum.net,54.6,159.5
이정수,73,화천군,남,1932-03-22,user8570@google.com,53.3,160.0
김예준,69,오산시,남,1917-05-30,user8506@google.com,71.9,163.6
허지혜,56,속초시,여,1930-06-23,user3443@daum.net,56.6,163.9
서건우,31,서산시,여,1987-09-28,user7071@daum.net,64.8,159.8
오민준,69,평창군,여,1916-05-14,user9727@google.com,54.2,153.6
김민수,47,아산시,남,1957-01-29,user7625@google.com,50.6,159.8
이미정,73,예산군,여,1929-04-05,user2626@naver.com,69.4,173.5
김지우,59,군포시,여,1925-12-31,user8685@daum.net,53.8,168.2
오옥순,70,광주시,남,1940-10-05,user3979@naver.com,54.8,155.2
박보람,26,동해시,여,1954-06-04,user3544@naver.com,53.3,170.0
조승현,63,충주시,남,1936-06-28,user6794@daum.net,60.9,154.2
김종수,72,예산군,남,1940-06-24,user5499@naver.com,67.6,172.7
김지우,21,오산시,남,1985-09-21,user7900@naver.com,68.4,171.0
박주원,78,청주시 흥덕구,남,1945-09-09,user6452@naver.com,61.9,156.2
성정웅,64,정선군,여,1957-06-05,user3733@google.com,64.2,163.9
유서윤,42,청주시 상당구,남,1908-03-07,user5578@google.com,61.1,160.5
한병철,22,고양시 덕양구,남,1971-04-09,user704@naver.com,76.4,152.9
김정호,33,가평군,남,1945-02-27,user8960@daum.net,60.5,156.6
성지현,43,고양시 덕양구,여,1950-07-23,user9557@daum.net,50.9,166.2
엄도윤,23,이천시,남,1978-08-09,user8353@naver.com,76.9,169.1
심수민,54,부천시 소사구,남,1959-07-08,user6133@google.com,66.9,165.0
배서영,58,양평군,여,1914-02-15,user9843@daum.net,76.6,158.7
김미경,73,청주시 서원구,여,1918-06-12,user8020@naver.com,51.8,151.7
이성민,39,동두천시,여,1955-05-02,user7695@google.com,70.0,159.3
최정훈,55,파주시,여,1928-04-03,user253@naver.com,74.8,155.4
강예준,38,수원시 영통구,남,1915-12-05,user8688@google.com,57.8,163.8
민승현,59,안산시,여,1911-02-08,user8136@naver.com,74.9,156.1
유민수,51,성남시 중원구,여,1938-10-23,user6960@daum.net,63.4,153.0
진명숙,44,안산시 상록구,여,1938-08-26,user2217@daum.net,54.2,171.1
이지원,74,양평군,남,1941-08-26,user3769@google.com,79.9,152.1
박영길,78,여주시,남,1922-02-18,user3902@daum.net,73.1,173.5
이준서,32,청주시 상당구,여,1915-07-10,user7364@daum.net,73.2,169.5
김승민,43,남양주시,남,1928-06-29,user8069@naver.com,75.2,155.6
장민준,55,동해시,여,1912-11-08,user6489@daum.net,59.9,162.3
한시우,76,부여군,여,1919-01-19,user723@daum.net,57.2,154.9
이민준,61,삼척시,남,1909-08-30,user2019@naver.com,55.1,159.3
권옥자,80,서천군,남,1919-07-19,user3563@naver.com,68.0,155.5
이숙자,71,남양주시,남,1941-04-14,user6690@naver.com,67.7,170.5
김경숙,40,성남시 중원구,남,1960-03-26,user1808@naver.com,71.1,166.7
윤현우,39,진천군,여,1979-08-23,user9797@daum.net,63.8,177.4
윤은지,59,안양시,여,1937-01-31,user8300@naver.com,51.2,163.9
김옥자,80,용인시,남,1943-04-26,user370@google.com,55.4,169.1
박예준,74,가평군,남,1947-12-23,user9771@daum.net,67.5,166.4
박정호,68,삼척시,남,1923-01-01,user8910@google.com,73.8,160.3
류동현,77,부천시,여,1915-06-24,user7561@daum.net,60.3,158.3
김지후,21,부천시,여,1976-01-15,user969@google.com,51.4,157.0
최서준,74,의정부시,남,1946-08-11,user8267@google.com,62.1,162.5
조민석,79,의정부시,여,1926-03-15,user747@google.com,62.5,150.2
최정숙,72,포천시,남,1930-05-04,user1487@google.com,51.3,155.8
김미영,44,화성시,여,1967-04-02,user7702@daum.net,61.5,177.3
이정순,40,남양주시,여,1912-08-05,user3660@google.com,52.3,171.7
김순옥,34,평택시,남,1928-12-11,user2867@naver.com,54.0,155.6
황하은,59,안양시 동안구,여,1955-05-01,user6981@daum.net,54.7,157.4
김서연,80,증평군,여,1930-09-21,user4606@naver.com,57.3,170.1
이민재,37,양주시,남,1979-02-17,user3322@daum.net,78.1,177.3
권영철,68,청양군,여,1945-02-11,user3429@daum.net,77.3,151.9
김은영,25,수원시 권선구,여,1921-05-06,user4883@daum.net,52.1,167.9
이정식,59,의왕시,여,1947-06-06,user9258@daum.net,75.3,169.7
손보람,30,안양시 동안구,여,1988-07-22,user2809@google.com,74.3,163.5
이현주,40,속초시,남,1923-03-17,user638@daum.net,74.4,173.6
백유진,42,부천시,남,1971-08-29,user6720@daum.net,54.6,178.9
김지아,53,양주시,여,1947-09-16,user6764@daum.net,51.7,177.8
오영자,48,수원시 장안구,남,1910-04-01,user3865@google.com,52.7,167.6
이성수,27,성남시 분당구,여,1948-01-10,user9321@google.com,54.5,175.9
김지현,57,광명시,남,1915-10-07,user2259@daum.net,73.0,174.1
심경숙,72,남양주시,남,1928-11-17,user3120@naver.com,51.1,157.5
김은서,80,가평군,여,1939-10-07,user2850@naver.com,76.3,176.7
양보람,55,이천시,남,1945-12-09,user8173@naver.com,53.1,179.1
권건우,65,용인시 처인구,남,1925-06-16,user811@naver.com,62.4,166.5
김진우,60,고양시 일산서구,여,1908-07-22,user4067@naver.com,62.5,175.4
김순옥,38,부천시 오정구,여,1908-01-29,user9132@naver.com,78.8,164.3
강지민,66,영동군,남,1912-06-04,user776@naver.com,54.2,162.8
백수진,70,천안시 서북구,남,1917-08-10,user4242@naver.com,80.0,157.7
김예지,52,속초시,여,1927-05-14,user3252@google.com,57.2,171.6
김성진,73,연천군,여,1920-10-03,user893@google.com,54.6,154.7
이경수,57,광명시,남,1966-03-14,user4458@naver.com,53.2,169.0
이현준,44,논산시,남,1935-05-14,user5110@daum.net,77.6,154.5
이정자,69,안양시 만안구,남,1944-05-10,user643@google.com,70.1,177.5
권서연,57,용인시,남,1916-10-15,user7528@naver.com,53.9,168.1
이도윤,32,서천군,남,1990-11-16,user1405@naver.com,65.8,152.2
김정호,35,수원시 팔달구,여,1909-12-04,user235@google.com,55.8,166.5
김민석,27,보은군,남,1934-08-05,user2280@naver.com,50.1,177.2
전순옥,61,수원시 권선구,여,1915-12-14,user8291@google.com,52.4,160.1
최도현,69,음성군,여,1936-09-17,user754@daum.net,63.4,178.9
임현우,60,이천시,남,1911-08-25,user9671@daum.net,51.1,167.8
박정수,36,양구군,여,1910-11-04,user2379@naver.com,56.3,151.9
김은주,37,횡성군,여,1940-03-16,user6527@google.com,72.1,161.9
이준서,52,용인시,여,1955-08-04,user1828@daum.net,56.9,165.7
최은영,32,남양주시,남,1932-04-30,user1718@naver.com,59.5,164.0
김성수,31,강릉시,여,1924-05-05,user8379@naver.com,61.7,158.5
김미경,60,의왕시,여,1957-10-11,user1428@daum.net,71.2,179.0
고예원,68,이천시,여,1921-12-25,user4326@daum.net,61.3,152.7
안중수,59,구리시,남,1941-11-23,user9395@daum.net,67.5,178.3
윤현숙,60,계룡시,여,1963-03-01,user2147@google.com,70.1,175.9
김성수,53,안산시 상록구,여,1920-10-28,user9958@daum.net,68.2,172.9
주상훈,70,강릉시,여,1910-12-24,user7940@naver.com,63.4,175.6
박성민,52,수원시 팔달구,여,1958-12-25,user1909@daum.net,65.3,161.1
김도현,61,양구군,여,1955-07-14,user198@google.com,78.6,167.1
김예준,38,보은군,남,1927-12-17,user5494@naver.com,63.3,163.8
김은지,46,수원시 팔달구,여,1936-01-03,user9541@naver.com,76.0,152.9
이영식,36,옥천군,여,1932-12-26,user3908@google.com,73.5,171.4
박재현,79,춘천시,남,1941-12-10,user2089@naver.com,58.2,168.3
박서연,69,가평군,여,1929-08-03,user9083@naver.com,71.4,171.1
박선영,58,청주시 흥덕구,남,1955-08-25,user9748@google.com,74.2,165.1
김미영,57,원주시,남,1908-09-04,user6413@daum.net,54.0,150.8
김준혁,62,예산군,여,1939-08-21,user4111@google.com,56.1,162.8
오지현,22,강릉시,남,1992-10-16,user2643@google.com,52.9,158.9
박동현,80,충주시,남,1930-03-07,user5873@daum.net,74.2,174.1
이예준,70,부천시,여,1911-05-14,user3417@naver.com,77.8,157.9
손미영,35,태안군,남,1912-10-14,user3923@daum.net,73.3,179.7
홍정식,21,안양시 동안구,남,1949-04-21,user3833@google.com,70.8,178.8
윤정희,25,성남시 중원구,여,1927-06-02,user507@google.com,79.4,156.9
박도현,48,계룡시,여,1944-08-19,user2590@daum.net,60.9,175.6
박수진,61,인제군,여,1919-07-24,user5826@google.com,67.1,154.7
김성현,40,평택시,여,1973-06-13,user3384@naver.com,70.1,179.9
오서윤,49,고양시,여,1942-10-07,user1746@daum.net,66.1,178.7
윤시우,62,고성군,남,1932-07-23,user7384@google.com,64.0,152.4
박중수,62,정선군,여,1934-07-09,user693@daum.net,53.6,168.7
이승민,57,수원시 장안구,남,1953-01-16,user1059@naver.com,50.1,155.9
배영수,20,성남시,남,1917-05-12,user1326@daum.net,59.4,165.2
박우진,23,옥천군,여,1999-01-26,user4424@daum.net,57.4,171.2
김지은,79,성남시 분당구,여,1924-11-25,user6221@google.com,62.1,163.5
김상호,77,하남시,여,1929-11-19,user8189@google.com,51.8,176.1
박순자,63,동해시,남,1956-06-25,user9128@daum.net,51.4,162.6
양수진,26,성남시 중원구,남,1989-12-15,user3862@google.com,50.0,152.5
김민준,57,구리시,남,1966-08-15,user8476@naver.com,79.8,159.5
이지후,27,청주시 서원구,남,1950-03-23,user5393@daum.net,72.3,164.1
김하윤,44,수원시 권선구,남,1959-05-17,user8391@daum.net,53.0,158.8
이서현,34,충주시,남,1980-02-23,user9250@google.com,62.1,162.8
김영숙,59,포천시,여,1919-03-26,user4342@google.com,74.6,151.8
최서영,49,안산시 상록구,남,1929-08-26,user9113@naver.com,73.3,157.9
장정호,65,성남시 중원구,남,1920-04-15,user6151@naver.com,60.4,160.6
이준호,54,속초시,여,1963-02-20,user1961@naver.com,58.7,158.2
강중수,79,김포시,남,1938-11-03,user6167@daum.net,54.7,169.0
김채원,32,성남시 중원구,남,1970-08-09,user9348@naver.com,52.2,156.9
최옥순,43,속초시,여,1913-01-12,user3793@daum.net,79.5,153.4
김수진,53,동두천시,여,1912-08-31,user385@naver.com,64.5,175.2
이현정,69,영월군,여,1926-06-09,user9886@google.com,67.9,156.6
장영환,40,안성시,남,1942-01-24,user6364@google.com,78.4,177.4
김예준,25,수원시 권선구,여,1910-10-23,user3833@google.com,53.3,156.9
이정훈,55,부천시 소사구,여,1968-06-10,user3142@daum.net,74.5,174.3
허혜진,45,공주시,여,1917-09-19,user2079@google.com,53.7,153.5
이지혜,69,성남시 분당구,여,1923-12-23,user6897@naver.com,66.0,170.6
정상훈,33,의왕시,여,1934-03-28,user5316@daum.net,74.1,168.1
고병철,69,구리시,여,1914-06-23,user1251@google.com,77.5,164.7
이지원,48,강릉시,여,1967-01-03,user152@daum.net,61.0,170.2
홍미숙,77,고양시 일산서구,여,1928-02-19,user7388@naver.com,77.3,175.4
이서영,38,성남시 분당구,남,1941-01-22,user9673@google.com,52.5,172.2
김성민,69,수원시 장안구,여,1925-10-28,user2524@google.com,53.1,155.2
이영숙,61,고양시 일산서구,여,1943-10-30,user8927@naver.com,70.6,178.4
이예준,46,안양시,여,1964-01-02,user6766@naver.com,75.9,170.7
김영호,26,인제군,남,1958-04-27,user1040@google.com,51.5,160.3
황도윤,57,공주시,여,1926-09-23,user1947@daum.net,79.9,165.8
강준호,33,부천시 오정구,남,1988-09-22,user5463@naver.com,79.8,156.7
박준혁,50,춘천시,여,1941-08-22,user1366@daum.net,71.2,150.7
김지후,23,진천군,남,1986-05-28,user1336@daum.net,53.9,163.7
박상호,79,동해시,남,1943-07-07,user7312@daum.net,56.1,179.3
손상철,75,천안시 동남구,남,1918-02-11,user4980@google.com,67.2,156.8
최예준,62,안양시 동안구,남,1960-08-14,user3760@google.com,61.5,154.5
김진우,64,보은군,여,1946-12-28,user4143@google.com,67.2,179.8
주경수,77,양평군,여,1930-12-31,user5546@daum.net,56.1,164.3
김지혜,72,과천시,여,1942-07-16,user6009@daum.net,63.2,171.6
이성수,44,청주시 서원구,남,1914-11-14,user7200@google.com,75.4,177.1
최중수,80,청주시 상당구,남,1920-04-26,user3393@daum.net,73.4,179.7
김영순,35,계룡시,여,1944-03-26,user7354@daum.net,61.6,151.1
최정남,62,당진시,여,1953-01-09,user2632@daum.net,72.6,156.5
박영호,22,고양시 덕양구,남,1997-10-12,user9863@daum.net,71.1,174.2
박성현,45,삼척시,여,1915-03-30,user3221@google.com,68.0,164.6
최종수,41,당진시,여,1920-07-10,user2619@naver.com,74.3,172.5
박성수,61,과천시,남,1936-05-03,user1297@google.com,70.0,172.7
박민수,43,홍성군,여,1929-01-26,user663@daum.net,50.3,157.0
김민수,42,가평군,여,1933-03-17,user3905@naver.com,74.6,161.0
김성호,21,화천군,남,1965-01-21,user919@google.com,78.6,155.3
강현주,74,연천군,여,1916-11-05,user3643@daum.net,56.1,150.4
이은지,72,춘천시,여,1927-05-21,user687@google.com,76.0,169.3
김민준,61,안양시,여,1957-09-12,user1376@naver.com,50.5,159.8
김춘자,67,연천군,여,1931-04-28,user44@daum.net,64.4,164.8
김지현,78,청주시 흥덕구,남,1926-02-14,user4546@google.com,51.1,156.9
김영희,55,용인시 기흥구,여,1963-05-21,user615@daum.net,56.4,173.8
이도윤,21,삼척시,남,1915-11-27,user6282@naver.com,78.0,175.9
민지원,28,계룡시,여,1982-11-17,user2482@google.com,71.3,157.9
김정숙,49,부여군,남,1926-01-20,user5056@daum.net,65.9,153.9
윤지혜,58,증평군,남,1916-05-24,user4575@naver.com,50.2,162.8
고정수,26,수원시 영통구,여,1940-08-20,user6384@daum.net,75.2,159.2
김준호,47,안양시 만안구,여,1953-01-12,user8831@naver.com,77.2,157.4
김경자,50,여주시,남,1942-08-14,user1345@naver.com,53.2,162.6
김영진,68,괴산군,남,1935-12-18,user1823@daum.net,60.4,163.0
이영수,58,청주시 흥덕구,여,1963-03-01,user1155@naver.com,55.0,158.3
김민수,23,철원군,여,1942-04-22,user8152@daum.net,52.9,154.5
전영수,21,수원시 권선구,여,1989-02-25,user1757@daum.net,77.1,160.2
이영호,76,청양군,여,1915-03-29,user3771@naver.com,73.8,161.1
이미경,78,아산시,남,1930-01-20,user8934@naver.com,69.7,172.9
김중수,32,수원시 팔달구,여,1930-10-12,user2559@naver.com,75.1,172.2
진준혁,70,부여군,여,1943-12-02,user8371@naver.com,76.3,171.0
이윤서,25,화천군,남,1964-01-25,user8536@naver.com,69.8,161.7
권영수,41,시흥시,남,1913-07-07,user4893@google.com,67.2,169.4
김영미,71,의왕시,남,1921-05-20,user8159@google.com,62.8,173.5
이현준,32,광명시,여,1959-12-20,user2659@naver.com,54.6,161.4
안영희,75,춘천시,남,1945-10-26,user3934@daum.net,76.1,150.3
홍지원,74,영동군,여,1940-05-12,user5440@google.com,67.9,169.8
김영철,32,서산시,남,1911-06-25,user3482@naver.com,77.2,165.7
박지원,56,예산군,여,1967-06-07,user3131@naver.com,75.3,163.6
이영환,35,청주시 상당구,남,1912-10-08,user8788@naver.com,71.3,173.8
이영호,65,양평군,여,1929-04-16,user7854@google.com,56.2,158.8
이지연,38,홍성군,여,1980-04-29,user6612@google.com,59.0,168.5
김지은,79,단양군,여,1937-10-13,user415@google.com,71.7,155.0
이서윤,42,서천군,남,1918-06-26,user661@google.com,62.5,172.4
문예지,71,인제군,여,1948-10-07,user1687@google.com,66.9,153.6
김현준,35,삼척시,남,1942-02-23,user4209@daum.net,51.8,158.8
문은지,67,고양시 일산동구,남,1950-01-01,user2625@naver.com,63.3,168.7
양준호,49,용인시,남,1961-08-27,user1244@naver.com,60.1,151.7
김옥자,32,가평군,여,1988-07-13,user3578@google.com,56.4,172.5
권은지,46,용인시,남,1935-12-29,user9397@daum.net,66.1,163.5
문상호,54,양구군,여,1908-12-25,user8921@naver.com,76.8,175.5
손민준,78,옥천군,여,1935-12-21,user8197@naver.com,63.2,161.7
김순옥,62,시흥시,여,1939-09-16,user7830@naver.com,60.5,151.3
이정숙,60,인제군,남,1920-05-18,user3425@google.com,59.5,153.1
최하윤,47,동두천시,남,1926-09-29,user9098@google.com,59.4,179.7
오하은,34,파주시,여,1979-08-16,user7770@naver.com,62.9,166.3
이혜진,68,부천시,여,1912-08-15,user7589@google.com,61.5,157.6
최은서,50,고양시 일산서구,여,1962-12-07,user1707@google.com,59.5,170.0
김지영,35,철원군,남,1942-12-19,user9847@google.com,53.3,169.3
윤정수,43,동두천시,남,1973-10-11,user9062@daum.net,52.3,164.8
이은서,80,수원시 팔달구,여,1921-06-03,user5698@daum.net,70.8,153.5
서현우,25,청주시 흥덕구,여,1985-07-28,user9630@daum.net,58.3,157.5
김성현,44,안성시,남,1930-12-11,user6726@google.com,74.4,166.2
김성수,31,횡성군,여,1982-07-31,user9424@daum.net,60.3,163.1
이성민,33,수원시 장안구,남,1953-06-07,user1962@naver.com,76.2,151.3
김승현,28,보은군,여,1969-12-06,user6643@google.com,68.5,170.9
이춘자,54,청주시 청원구,여,1931-06-05,user579@daum.net,74.9,171.9
김지우,62,청주시 청원구,여,1926-04-14,user5130@google.com,76.2,169.7
배재현,21,시흥시,여,1920-07-02,user4011@daum.net,62.4,169.5
김현주,73,안성시,남,1935-01-11,user7545@naver.com,57.2,160.5
